title,details_url,location,price_text,property_type_text,area_text,construction_type,year_text,floor_text,description,agency_name,search_url,scraped_at
с три спални красив нов апартамент Бунарджика ул. ”Волга”,/s-tri-spalni-krasiv-nov-apartament-bunardjika-ul-volga-10785351,"Център, Пловдив",Цена:287 000 €(561 323.20 лв.),Многостаен апартамент в Център,123 кв.м,Тухла,2022 г.,2 етаж,"Чудесен апартамент със 3 Спални! Със страхотна гледка към тепето и града! 
Изложение изток- запад- юг. Има 2 южни тераси! 
Разположение: Голяма дневна с голяма кухня, 3 спални, една баня с тоалетна ..",МД ИМОТИ ГРУП,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.739401
"Хол, кухня, две спални, обзаведен, паркомясто - централната част на гр. Пловдив",/hol-kuhnya-dve-spalni-obzaveden-parkomyasto-centralnata-chast-na-gr-plovdiv-10076357,"Център, Пловдив",Цена:128 900 €(252 106.50 лв.),Тристаен апартамент в Център,70 кв.м,Панел,1990 г.,7 етаж,"ОФЕРТА 82439 Предлагаме Ви просторен обзаведен апартамент в централната част на гр. Пловдив. Състои се от просторен хол, кухня, две спални, баня, тоалетна, перално помещение, антре, коридор, тераса. Ж..",ЛИДЕРА,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.743418
4-стаен апартамент в Центъра,/4-staen-apartament-v-centara-10795703,"Център, Пловдив",Цена:383 509 €(750 078.40 лв.),Многостаен апартамент в Център,188 кв.м,Тухла,2012 г.,10 етаж,"🌐 Локация: Пловдив, Център 
💶 Цена: 383 509 EUR без ДДС
🔑 Характеристики: 4-стаен апартамент, обзаведен, просторен, с три спални
➕ Екстри: Дизайнерско обзавеждане, красива панорамна гледка към град..",New Vision Services,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.747427
ИДЕАЛЕН ЦЕНТЪР!!! МАЛКА СГРАДА!!! ТРИСТАЕН АПАРТАМЕНТ!!!,/idealen-centar-malka-sgrada-tristaen-apartament-10719802,"Център, Пловдив",Цена:205 000 €(400 945.15 лв.),Тристаен апартамент в Център,76 кв.м,Тухла,1960 г.,2 етаж,"ИДЕАЛЕН ЦЕНТЪР!!! ТРИСТАЕН АПАРТАМЕНТ СЪС СУТЕРЕН!! 

Агенция DREAM HOUSE Ви представя изключителна възможност за покупка на функционален и уютен апартамент, разположен в историческия център на град П..",Дрийм Хаус Имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.751367
Тристаен апартамент с Акт 16!,/tristaen-apartament-s-akt-16-10549670,"Център, Пловдив",Цена:172 000 €(336 402.76 лв.),Тристаен апартамент в Център,100 кв.м,Тухла,2025 г.,5 етаж,"Оферта 27461
Агенция ” Аркадия” предлага Тристаен апартамент, разположен на комуникативно и спокойно място в квартал Съдийски. 

Жилището е със следното разпределение: 
- дневна с кухненски бокс
..",Аркадия Имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.755353
Тристаен апартамент/ Съдийски,/tristaen-apartament-sadiiski-10711678,"Център, Пловдив",Цена:167 999 €(328 577.48 лв.),Тристаен апартамент в Център,100 кв.м,Тухла,2025 г.,5 етаж,"оф.24555

ТОП ЛОКАЦИЯ! СРЕДЕН ЕТАЖ! ЮЖНО ИЗЛОЖЕНИЕ! Предлагаме Ви да закупите ТРИСТАЕН АПАРТАМЕНТ В НОВА МОДЕРНА СГРАДА, разположена в един от най-предпочитаните райони за живеене - кв. Съдийски. Им..",Avangard Real Estate,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.759332
Тристаен апартамент за продажба в кв. Каменица 1,/tristaen-apartament-za-prodajba-v-kv-kamenica-1-10662035,"Каменица 2, Пловдив",Цена:199 000 €(389 210.17 лв.),Тристаен апартамент в Каменица 2,100 кв.м,ЕПК/ПК,1988 г.,4 етаж,"Титан Пропъртис предлага за продажба тристаен апартамент в кв. Каменица 1. Районът се характеризира с развита инфраструктура, църквата Света Петка, множество магазини, заведения, училища и удобен град..",Титан Пропъртис Пловдив ООД,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.763327
Описание за имот № 876523919 Двустаен до ВМИ,/opisanie-za-imot-876523919-dvustaen-do-vmi-9261819,"Център, Пловдив",Цена:145 000 €(283 595.35 лв.),Двустаен апартамент в Център,72 кв.м,Тухла,2024 г.,3 етаж,"Описание за имот № 876523919 Двустаен до ВМИ находящ се на топ локация в град Пловдив, непосредствено до ВМИ..",ИМОТИ ММ ЕООД,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.767483
светъл източен апартамент,/svetal-iztochen-apartament-10760713,"Каменица 2, Пловдив",Цена:80 125 €(156 710.88 лв.),Двустаен апартамент в Каменица 2,62 кв.м,Тухла,2028 г.,10 етаж,"Оферта 1-6090, Промоционална цена. Без комисионно възнаграждение от купувача. Цени на инвеститор. Избор на етаж, изложение и големина на 2-стайни, 3-стайни и многостайни апартаменти. Предлагаме Ви дву..",Превилекс имоти EООД,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.771500
БЕЗ КОМИСИОННА! Двустаен апартамент в кв. Каменица 2! ДОКАЗАН ИНВЕСТИТОР!,/bez-komisionna-dvustaen-apartament-v-kv-kamenica-2-dokazan-investitor-10794206,"Каменица 2, Пловдив",Цена:110 980 €(217 058 лв.),Двустаен апартамент в Каменица 2,65 кв.м,Тухла,2028 г.,5 етаж,"🔸 Оферта № 145! 💥 БЕЗ КОМИСИОННА! ✔️ ДОКАЗАН ИНВЕСТИТОР! 🏗️ СТАРТИРАНО СТРОИТЕЛСТВО! 🌟 СТРАХОТЕН КОМПЛЕКС! 

✅ Агенция АТОЛ ЕСТЕЙТ Ви представя: Двустаен апартамент в новостроящ се модерен комплекс в ..",преди 30+ дни,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.775319
Многостаен апартамент до Бунарджика със страхотна гледка към тепето и града!,/mnogostaen-apartament-do-bunardjika-sas-strahotna-gledka-kam-tepeto-i-grada-10793236,"Център, Пловдив",Цена:287 000 €(561 323.20 лв.),Многостаен апартамент в Център,123 кв.м,Тухла,2013 г.,2 етаж,"Продава се многостаен апартамент с 3 спални и страхотна гледка към тепето и града! 
Обща квадратура 123 кв.м., чиста площ 105 кв.м., избено помещение 5 кв.м., общи части 13,49 кв.м. 

Изложение изт..",ВИВА КОНСУЛТ,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.779200
Просторен 3-стаен апартамент в Каменица 2,/prostoren-3-staen-apartament-v-kamenica-2-10787468,"Каменица 2, Пловдив",Цена:195 000 €(381 386.85 лв.),Тристаен апартамент в Каменица 2,82 кв.м,Тухла,2002 г.,3 етаж,"Агенция TRIVIUM ESTATE представя: 

🏡 Просторен 3-стаен тухлен апартамент в Каменица 2 - ул. „Варшава“
Предлагамe голям и светъл апартамент, разположен на 3-ти от 5 етажа в тих и предпочитан район н..",Trivium Estate,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:46:12.783252
